,Gene,x,y
68966,Id2,6997,1235
68967,Plp1,6997,959
68968,Plp1,6997,928
68969,Kctd12,6998,1525
68970,6330403K07Rik,6998,1133
68971,Plp1,6998,1087
68972,Enc1,6999,1566
68973,Nrn1,6999,1558
68974,Sst,6999,1526
68975,Id2,6999,1234
68976,Plp1,6999,1122
68977,Cryab,6999,962
68978,Aldoc,7000,1615
68979,Pcp4,7000,1572
68980,Cux2,7000,1441
68981,Enpp2,7000,1030
68982,Nrsn1,7001,1551
68983,Cryab,7001,1140
68984,Pde1a,7002,1578
68985,Enpp2,7002,1134
68986,Plp1,7002,971
68987,Plp1,7002,923
68988,Plp1,7003,1220
68989,Cryab,7003,1211
68990,Plp1,7003,1052
68991,Plp1,7003,1030
68992,Cryab,7003,965
68993,Reln,7004,1524
68994,Enpp2,7004,1218
68995,Plp1,7004,1126
68996,Cryab,7004,961
68997,Plp1,7004,931
68998,Plp1,7004,927
68999,Rgs12,7005,1590
69000,Cux2,7005,1519
69001,Cryab,7005,1216
69002,Plp1,7005,1029
69003,Plp1,7005,925
69004,Sulf2,7006,1575
69005,Rbp4,7006,1521
69006,Plp1,7006,1222
69007,Plp1,7006,1144
69008,Plp1,7006,1054
69009,Plp1,7006,1028
69010,Pcp4,7007,1595
69011,Arpp21,7007,1568
69012,3110035E14Rik,7007,1419
69013,Plp1,7007,1220
69014,Plp1,7007,1210
69015,Enpp2,7007,966
69016,Enpp2,7007,964
69017,Prkca,7008,1573
69018,Cryab,7008,1224
69019,Plp1,7008,1151
69020,Plp1,7008,1148
69021,Plp1,7008,984
69022,Cplx2,7009,1550
69023,Enpp2,7009,1192
69024,Enpp2,7009,965
69025,Cpne5,7009,933
69026,Plp1,7010,1242
69027,Plp1,7010,1229
69028,Plp1,7011,1233
69029,Plp1,7011,1149
69030,Enpp2,7011,1137
69031,Aldoc,7012,1529
69032,Plp1,7012,1143
69033,Plp1,7012,1131
69034,Nrsn1,7013,1572
69035,Plp1,7013,1217
69036,Plp1,7013,927
69037,Plp1,7014,1219
69038,Plp1,7014,1061
69039,Id2,7015,1560
69040,Plp1,7015,1145
69041,Plp1,7015,1136
69042,Enpp2,7016,966
69043,Plp1,7017,1226
69044,Plp1,7017,1147
69045,Plp1,7017,1034
69046,Plp1,7017,963
69047,Plp1,7017,958
69048,Enc1,7018,1616
69049,Pcp4,7018,1568
69050,Pcp4,7018,1555
69051,Cplx2,7018,1455
69052,Aldoc,7019,1526
69053,Plp1,7019,971
69054,Nrsn1,7020,1614
69055,Plp1,7020,1127
69056,Cryab,7020,1065
69057,Plp1,7020,935
69058,Id2,7021,1624
69059,Rorb,7021,1303
69060,Plp1,7021,1217
69061,Cryab,7023,1040
69062,3110035E14Rik,7024,1648
69063,Aldoc,7025,1563
69064,Enpp2,7025,1036
69065,Cryab,7025,972
69066,Aldoc,7026,1564
69067,Cryab,7026,1037
69068,Enpp2,7026,967
69069,Id2,7027,1574
69070,Id2,7027,1298
69071,3110035E14Rik,7029,1673
69072,Id2,7029,1569
69073,Cryab,7029,941
69074,Id2,7030,1585
69075,Enpp2,7030,1168
69076,Cryab,7030,1066
69077,3110035E14Rik,7031,1663
69078,Nrn1,7031,1614
69079,Plp1,7031,1137
69080,Enpp2,7031,1078
69081,Aldoc,7032,1588
69082,Ndnf,7032,1582
69083,Prkca,7032,1568
69084,Sncg,7032,1479
69085,Plp1,7033,1215
69086,Plp1,7033,1036
69087,3110035E14Rik,7035,1629
69088,Plp1,7035,1223
69089,Rgs4,7036,1633
69090,Aldoc,7036,1580
69091,Plp1,7036,950
69092,Cadps2,7037,1617
69093,Plp1,7037,1217
69094,Plp1,7037,951
69095,Plp1,7038,1076
69096,Plp1,7038,1046
69097,Plp1,7038,952
69098,Plp1,7039,1041
69099,Pcp4,7040,1666
69100,Arpp21,7040,1601
69101,6330403K07Rik,7040,1285
69102,Id2,7040,1061
69103,Plp1,7040,1053
69104,Pde1a,7041,1623
69105,Cplx2,7041,1563
69106,Plp1,7041,1217
69107,6330403K07Rik,7041,1055
69108,Plp1,7041,1052
69109,Plp1,7041,1048
69110,Pde1a,7042,1628
69111,Cryab,7042,1051
69112,Col25a1,7043,1247
69113,Cryab,7043,1142
69114,Plp1,7043,1085
69115,Plp1,7044,1071
69116,Plp1,7045,1160
69117,Plp1,7045,1050
69118,Neurod6,7046,1587
69119,3110035E14Rik,7046,1410
69120,Plp1,7046,1300
69121,Plp1,7046,1220
69122,Id2,7047,1444
69123,Plp1,7047,1246
69124,Plp1,7047,1054
69125,Plp1,7047,1050
69126,Plp1,7047,1037
69127,Pcp4,7048,1506
69128,Id2,7048,1448
69129,Cryab,7048,1063
69130,Arpp21,7049,1605
69131,Neurod6,7049,1601
69132,Cryab,7049,1276
69133,Aldoc,7050,1568
69134,Plp1,7050,1239
69135,Neurod6,7051,1586
69136,Satb1,7051,1226
69137,Enpp2,7051,1057
69138,Plp1,7051,1044
69139,Nrn1,7052,1594
69140,Cplx2,7052,1439
69141,3110035E14Rik,7052,1100
69142,Plp1,7053,1253
69143,Plp1,7053,1050
69144,Plp1,7053,1042
69145,Plp1,7054,1247
69146,Plp1,7054,1053
69147,Plp1,7054,1041
69148,Prkca,7055,1587
69149,Plp1,7055,1196
69150,Plp1,7055,1175
69151,Plp1,7055,1040
69152,Plp1,7055,974
69153,Kctd12,7056,1046
69154,Plp1,7057,1245
69155,Plp1,7057,1227
69156,Plp1,7057,1095
69157,Enpp2,7057,1051
69158,Cplx2,7058,1520
69159,Enpp2,7058,1239
69160,Enpp2,7059,1035
69161,Cplx2,7060,1653
69162,Pcp4,7060,1614
69163,Lamp5,7060,1435
69164,Plp1,7060,1253
69165,Cryab,7061,1619
69166,Plp1,7061,1249
69167,Pax6,7062,1673
69168,Nrn1,7062,1665
69169,Cplx2,7062,1661
69170,Plp1,7062,1247
69171,Crym,7064,1664
69172,Cplx2,7065,1646
69173,Id2,7065,1589
69174,Enc1,7065,1539
69175,Satb1,7066,1640
69176,Sst,7066,1442
69177,Plp1,7066,1307
69178,Pcp4,7067,1610
69179,Cnr1,7067,1024
69180,Pcp4,7068,1611
69181,Plp1,7068,1345
69182,Plp1,7068,1094
69183,Cplx2,7070,1613
69184,Enpp2,7070,1202
69185,Plp1,7070,983
69186,Neurod6,7071,1601
69187,Cdh13,7071,1451
69188,Pde1a,7071,1441
69189,Pde1a,7072,1440
69190,Pcp4,7073,1626
69191,Cryab,7073,1387
69192,Plp1,7073,1353
69193,Rgs4,7074,1557
69194,Sulf2,7074,1552
69195,Plp1,7074,1348
69196,Pcp4,7077,1623
69197,Enc1,7077,1542
69198,Arpp21,7077,1539
69199,3110035E14Rik,7077,1113
69200,Plp1,7077,1090
69201,Plp1,7077,977
69202,Aldoc,7078,1601
69203,Cplx2,7078,1403
69204,Pcp4,7078,1350
69205,Plp1,7078,1346
69206,Plp1,7078,1303
69207,Plp1,7078,981
69208,Enpp2,7079,1347
69209,Plp1,7079,1092
69210,Enpp2,7079,984
69211,Plp1,7079,978
69212,Plp1,7081,1309
69213,Sulf2,7082,1625
69214,Gad1,7082,1467
69215,Plp1,7082,1345
69216,Plp1,7082,1308
69217,Plp1,7082,1120
69218,Cryab,7082,1001
69219,Plp1,7083,1354
69220,Plp1,7083,1303
69221,Plp1,7083,990
69222,Trp53i11,7084,1630
69223,Cryab,7084,1341
69224,Plp1,7084,1161
69225,Pcp4,7085,1646
69226,Enc1,7085,1557
69227,Satb1,7085,1523
69228,Sst,7085,1471
69229,Plp1,7085,1231
69230,Plp1,7085,994
69231,Nrsn1,7086,1657
69232,Pvrl3,7086,1634
69233,Cryab,7086,1337
69234,Cryab,7086,1308
69235,Nrsn1,7087,1480
69236,Gad1,7087,1474
69237,Plp1,7087,1347
69238,Plp1,7087,1341
69239,Cplx2,7088,1645
69240,Plp1,7088,1335
69241,Cryab,7088,1291
69242,Plp1,7088,1232
69243,Plp1,7088,993
69244,Plp1,7089,1342
69245,Rab3c,7090,1624
69246,Plp1,7090,1304
69247,Plp1,7090,1131
69248,Plp1,7090,1116
69249,Plp1,7090,988
69250,Wfs1,7091,1672
69251,Id2,7091,1637
69252,Pcp4,7091,1613
69253,Plp1,7091,1345
69254,Cryab,7091,1300
69255,Id2,7092,1647
69256,Plp1,7092,1042
69257,Sulf2,7093,1626
69258,Cox6a2,7093,1472
69259,Plp1,7093,1339
69260,Plp1,7093,1335
69261,Cryab,7093,1307
69262,Plp1,7093,1247
69263,Enpp2,7093,989
69264,Id2,7094,1624
69265,Cadps2,7094,1604
69266,Plp1,7094,1586
69267,Aldoc,7094,1496
69268,Sst,7094,1479
69269,Cryab,7094,1346
69270,Cryab,7094,1300
69271,Cplx2,7095,1617
69272,Plp1,7095,1043
69273,Pcp4,7096,1648
69274,Pcp4,7096,1630
69275,Plp1,7096,1119
69276,Plp1,7096,997
69277,Reln,7097,1478
69278,Enpp2,7097,1345
69279,Enpp2,7097,1107
69280,Plp1,7098,1213
69281,Plp1,7099,1309
69282,Enpp2,7099,1109
69283,Plp1,7099,1103
69284,Trp53i11,7100,1638
69285,Satb1,7100,1635
69286,Id2,7100,1629
69287,Aldoc,7100,1506
69288,Plp1,7100,1304
69289,Plp1,7100,1218
69290,Plp1,7100,1098
69291,Plp1,7100,1068
69292,Neurod6,7101,1643
69293,Plp1,7101,1181
69294,Plp1,7101,1025
69295,Plp1,7101,993
69296,Plp1,7101,989
69297,Pde1a,7102,1452
69298,Plp1,7102,1057
69299,Nrsn1,7103,1503
69300,Plp1,7103,1249
69301,Plp1,7103,1115
69302,Plp1,7103,1066
69303,Plp1,7103,1062
69304,Plp1,7103,1024
69305,Nrsn1,7104,1596
69306,Sulf2,7104,1482
69307,Plp1,7104,1305
69308,Cryab,7104,1302
69309,Plp1,7104,1229
69310,Plp1,7104,1222
69311,Nrn1,7105,1516
69312,Cryab,7105,1310
69313,3110035E14Rik,7105,1245
69314,Cryab,7105,1126
69315,Plp1,7106,1048
69316,Cryab,7107,1233
69317,Plp1,7107,1227
69318,Plp1,7107,1059
69319,Plp1,7107,1043
69320,Enc1,7108,1613
69321,Cryab,7108,1217
69322,Plp1,7108,1051
69323,Cryab,7108,1025
69324,Plp1,7109,1057
69325,Plp1,7109,1053
69326,Plp1,7110,1091
69327,Cryab,7110,1059
69328,Kit,7111,1030
69329,Sulf2,7112,1378
69330,Plp1,7112,1217
69331,Plp1,7112,1046
69332,Plp1,7112,1037
69333,Plp1,7112,1021
69334,3110035E14Rik,7113,1388
69335,Id2,7114,1613
69336,Cplx2,7114,1604
69337,3110035E14Rik,7114,1065
69338,Cryab,7115,1234
69339,Plp1,7115,1221
69340,Enpp2,7116,1030
69341,Plp1,7116,1018
69342,Plp1,7116,1016
69343,Plp1,7118,1496
69344,Plp1,7118,1039
69345,Cryab,7118,1020
69346,Plp1,7118,1014
69347,Plp1,7120,1024
69348,Plp1,7122,1228
69349,Plp1,7122,1030
69350,Cplx2,7123,1524
69351,Plp1,7123,1022
69352,Id2,7124,1565
69353,Cryab,7124,1207
69354,Enpp2,7124,1035
69355,Gad1,7125,1600
69356,Bcl11b,7125,1572
69357,Plp1,7125,1023
69358,Cryab,7126,1210
69359,Plp1,7126,1037
69360,Gad1,7127,1668
69361,Cryab,7127,1211
69362,Aldoc,7128,1614
69363,Enpp2,7128,1025
69364,Aldoc,7129,1515
69365,Sst,7130,1574
69366,Cryab,7130,1222
69367,Slc17a8,7131,1668
69368,Satb1,7131,1532
69369,Scg2,7132,1664
69370,Aldoc,7132,1612
69371,Sulf2,7134,1282
69372,Aldoc,7135,1643
69373,Nrsn1,7135,1640
69374,Plp1,7135,1201
69375,Sst,7136,1671
69376,Pcp4,7136,1660
69377,Satb1,7137,1562
69378,Cryab,7137,1135
69379,Cplx2,7139,1642
69380,Id2,7140,1664
69381,Sema3c,7141,1505
69382,Rgs4,7142,1618
69383,Plp1,7142,1182
69384,Cplx2,7143,1645
69385,Pvalb,7143,1602
69386,Pvalb,7144,1567
69387,Enc1,7145,1633
69388,Reln,7146,1585
69389,Plp1,7146,1394
69390,Id2,7147,1508
69391,Pvalb,7148,1671
69392,Arpp21,7148,1661
69393,Aldoc,7148,1629
69394,3110035E14Rik,7148,1592
69395,Sst,7148,1582
69396,Neurod6,7149,1655
69397,Aldoc,7149,1645
69398,Sst,7149,1598
69399,Gad1,7150,1637
69400,Rbp4,7150,1586
69401,Aldoc,7150,1400
69402,Sst,7151,1673
69403,Cdh13,7151,1583
69404,Cadps2,7151,1579
69405,Sst,7152,1578
69406,Plp1,7152,1212
69407,Sst,7153,1587
69408,Sst,7153,1571
69409,Plp1,7153,1189
69410,Arpp21,7154,1655
69411,Aldoc,7154,1503
69412,Plp1,7154,1188
69413,Rgs4,7155,1648
69414,Sst,7155,1587
69415,Pde1a,7155,1528
69416,Plp1,7155,1405
69417,Aldoc,7156,1656
69418,Sst,7157,1601
69419,Reln,7157,1581
69420,Plp1,7157,1402
69421,Plp1,7157,1230
69422,Pcp4,7158,1670
69423,Gad1,7158,1663
69424,Reln,7158,1580
69425,Scg2,7158,1573
69426,3110035E14Rik,7158,1394
69427,Plp1,7158,1220
69428,Crym,7159,1318
69429,Plp1,7159,1285
69430,Plp1,7159,1263
69431,Gad1,7160,1646
69432,Plp1,7160,1228
69433,Crym,7161,1584
69434,Plp1,7161,1227
69435,Plp1,7161,1188
69436,Slc6a1,7162,1672
69437,Neurod6,7162,1636
69438,Pde1a,7162,1411
69439,Plp1,7162,1234
69440,Id2,7163,1670
69441,Sst,7163,1600
69442,Sst,7163,1578
69443,Plp1,7163,1218
69444,Satb1,7164,1592
69445,Sst,7164,1576
69446,Sst,7164,1567
69447,Plp1,7164,1211
69448,Col25a1,7165,1664
69449,Aldoc,7165,1365
69450,Plp1,7165,1287
69451,Cxcl14,7166,1593
69452,Plp1,7167,1261
69453,Plp1,7167,1227
69454,Plp1,7167,1219
69455,Ntng1,7169,1628
69456,Nrsn1,7169,1582
69457,Plp1,7169,1243
69458,Cnr1,7170,1596
69459,3110035E14Rik,7170,1386
69460,Plp1,7170,1216
69461,Ntng1,7171,1639
69462,Sst,7171,1601
69463,Plp1,7171,1230
69464,Cryab,7171,1125
69465,Aldoc,7172,1378
69466,Plp1,7172,1222
69467,Cryab,7173,1268
69468,Plp1,7173,1235
69469,Gad1,7174,1590
69470,Plp1,7174,1214
69471,Ntng1,7175,1639
69472,Plp1,7175,1230
69473,Plp1,7175,1215
69474,Pcp4,7176,1660
69475,Chrm2,7176,1641
69476,Sst,7176,1597
69477,Cnr1,7177,1650
69478,Sst,7177,1583
69479,Enpp2,7177,1396
69480,3110035E14Rik,7177,1384
69481,Plp1,7177,1372
69482,Reln,7177,1287
69483,Plp1,7177,1213
69484,Cryab,7178,1378
69485,Gad1,7179,1666
69486,Enpp2,7179,1236
69487,Arpp21,7179,1177
69488,Wfs1,7180,1608
69489,Sst,7180,1602
69490,Plp1,7180,1372
69491,Slc6a1,7181,1364
69492,Pcp4,7182,1661
69493,Sst,7182,1656
69494,Cryab,7183,1342
69495,Plp1,7183,1231
69496,Pcp4,7184,1664
69497,Gad1,7184,1642
69498,Pvalb,7185,1513
69499,Plp1,7185,1235
69500,Plp1,7185,1204
69501,Adgrl2,7186,1647
69502,Plp1,7186,1472
69503,Plp1,7186,1466
69504,Cryab,7186,1381
69505,3110035E14Rik,7186,1373
69506,Plp1,7186,1368
69507,Plp1,7186,1345
69508,Plp1,7186,1171
69509,Gad1,7187,1641
69510,Plp1,7187,1475
69511,Plp1,7187,1367
69512,Plp1,7187,1233
69513,6330403K07Rik,7188,1606
69514,Plp1,7188,1348
69515,Plp1,7189,1379
69516,Cryab,7189,1227
69517,6330403K07Rik,7191,1600
69518,Pcp4,7192,1666
69519,Cryab,7192,1478
69520,Cryab,7192,1343
69521,Plp1,7192,1232
69522,Plp1,7192,1225
69523,Plp1,7192,1215
69524,Cryab,7193,1483
69525,Plp1,7193,1474
69526,Cxcl14,7193,1403
69527,Plp1,7194,1228
69528,Plp1,7194,1221
69529,Plp1,7194,1218
69530,Plp1,7194,1067
69531,Fos,7195,1606
69532,3110035E14Rik,7195,1364
69533,Enpp2,7195,1344
69534,Cryab,7195,1076
69535,Plp1,7195,1073
69536,Plp1,7196,1068
69537,Plp1,7197,1396
69538,Cryab,7197,1339
69539,Plp1,7198,1221
69540,Plp1,7198,1068
69541,Plp1,7199,1476
69542,Cryab,7199,1458
69543,Cryab,7200,1467
69544,Enpp2,7200,1378
69545,Plp1,7200,1232
69546,Pde1a,7201,1229
69547,Plp1,7201,1123
69548,Rab3c,7202,1620
69549,Plp1,7202,1477
69550,Plp1,7202,1463
69551,Cryab,7202,1433
69552,Crhbp,7202,1209
69553,Plp1,7203,1462
69554,Enpp2,7203,1389
69555,Plp1,7203,1226
69556,Sst,7204,1638
69557,Plp1,7204,1474
69558,Plp1,7204,1284
69559,Cryab,7205,1460
69560,Plp1,7205,1280
69561,Plp1,7205,1233
69562,Reln,7206,1464
69563,Plp1,7206,1454
69564,Plp1,7206,1210
69565,Reln,7207,1458
69566,Cryab,7207,1226
69567,Plp1,7208,1459
69568,Enpp2,7208,1236
69569,Plp1,7209,1281
69570,Pvrl3,7210,1465
69571,Plp1,7210,1461
69572,Plp1,7210,1452
69573,Plp1,7210,1138
69574,Plp1,7211,1474
69575,Enpp2,7211,1227
69576,Sst,7212,1657
69577,Aldoc,7212,1630
69578,Cryab,7212,1214
69579,Plp1,7213,1378
69580,Cryab,7213,1215
69581,Sst,7214,1660
69582,Cryab,7214,1479
69583,3110035E14Rik,7214,1341
69584,Sst,7215,1654
69585,Cplx2,7217,1605
69586,3110035E14Rik,7217,1342
69587,3110035E14Rik,7218,1335
69588,Crhbp,7219,1650
69589,Gad1,7219,1645
69590,Plp1,7219,1440
69591,Cryab,7219,1202
69592,Cpne5,7220,1662
69593,Gad1,7220,1655
69594,Sst,7220,1648
69595,Cxcl14,7221,1659
69596,Cplx2,7222,1589
69597,Cox6a2,7223,1673
69598,Nrsn1,7223,1546
69599,Plp1,7223,1151
69600,Plp1,7224,1149
69601,Plp1,7225,1154
69602,Neurod6,7226,1147
69603,Sst,7227,1671
69604,Sst,7227,1666
69605,Kit,7227,1648
69606,Cux2,7227,1543
69607,6330403K07Rik,7229,1479
69608,Htr3a,7230,1657
69609,Cplx2,7230,1643
69610,Cplx2,7230,1623
69611,Plp1,7230,1144
69612,Sst,7231,1640
69613,Plp1,7231,1190
69614,Plp1,7231,1165
69615,Cplx2,7232,1667
69616,Bcl11b,7232,1660
69617,Enpp2,7233,1158
69618,Plp1,7233,1143
69619,Ndnf,7234,1669
69620,Id2,7234,1300
69621,Plp1,7234,1144
69622,Plp1,7234,1137
69623,Crym,7235,1668
69624,Plp1,7235,1170
69625,Enpp2,7235,1162
69626,Plp1,7235,1149
69627,Gad1,7236,1672
69628,Sst,7236,1651
69629,Sst,7236,1644
69630,Plp1,7236,1167
69631,Plp1,7236,1147
69632,Sst,7239,1645
69633,Pde1a,7239,1304
69634,Enpp2,7239,1162
69635,Enpp2,7240,1156
69636,Plp1,7240,1152
69637,Plp1,7240,1146
69638,Plp1,7240,1143
69639,Crhbp,7242,1666
69640,Nrsn1,7242,1619
69641,Cnr1,7242,1174
69642,Plp1,7242,1157
69643,Cxcl14,7244,1668
69644,6330403K07Rik,7244,1638
69645,Plp1,7244,1165
69646,Kit,7245,1672
69647,Enpp2,7245,1155
69648,Cdh13,7246,1663
69649,Cplx2,7246,1656
69650,Cdh13,7247,1671
69651,Plp1,7247,1307
69652,Enc1,7248,1632
69653,Cryab,7248,1620
69654,Plp1,7248,1148
69655,Cryab,7249,1530
69656,Plp1,7249,1171
69657,Plp1,7250,1165
69658,Plp1,7250,1159
69659,Plp1,7250,1156
69660,Plp1,7250,1151
69661,Bcl11b,7251,1669
69662,Enpp2,7251,1665
69663,Reln,7251,1660
69664,Cadps2,7252,1142
69665,Plp1,7253,1654
69666,Plp1,7253,1173
69667,Enpp2,7253,1170
69668,Enpp2,7254,1646
69669,Cryab,7254,1164
69670,Trp53i11,7255,1157
69671,Plp1,7256,1168
69672,6330403K07Rik,7257,1437
69673,Cryab,7257,1197
69674,Cplx2,7258,1671
69675,Plp1,7258,1661
69676,Plp1,7258,1659
69677,6330403K07Rik,7258,1439
69678,Plp1,7258,1176
69679,Sst,7259,1641
69680,3110035E14Rik,7259,1515
69681,Plp1,7259,1153
69682,Plp1,7260,1172
69683,Plp1,7260,1157
69684,Plp1,7260,1152
69685,Ndnf,7261,1663
69686,Plp1,7262,1321
69687,Prkca,7262,1170
69688,Plp1,7263,1269
69689,Enpp2,7263,1178
69690,Plp1,7263,1166
69691,Plp1,7264,1640
69692,Plp1,7264,1369
69693,Plp1,7264,1325
69694,Plp1,7265,1665
69695,Cplx2,7265,1653
69696,Cplx2,7265,1649
69697,Cryab,7265,1171
69698,Plp1,7266,1659
69699,Cryab,7266,1624
69700,Plp1,7266,1327
69701,Plp1,7266,1311
69702,Plp1,7266,1179
69703,Plp1,7267,1629
69704,Plp1,7267,1173
69705,Plp1,7268,1655
69706,Cryab,7268,1508
69707,Plp1,7268,1330
69708,Plp1,7268,1324
69709,Cryab,7268,1230
69710,Plp1,7269,1309
69711,Plp1,7269,1187
69712,Plp1,7269,1180
69713,Plp1,7270,1653
69714,Plp1,7270,1623
69715,Plp1,7270,1509
69716,Plp1,7270,1171
69717,Plp1,7270,1129
69718,Aldoc,7271,1589
69719,Plp1,7271,1128
69720,Plp1,7272,1176
69721,Plp1,7272,1126
69722,Cryab,7273,1624
69723,Enpp2,7273,1522
69724,Nrsn1,7273,1456
69725,Plp1,7273,1282
69726,Cryab,7273,1272
69727,Plp1,7273,1186
69728,Plp1,7273,1181
69729,Plp1,7274,1515
69730,Cck,7274,1461
69731,Plp1,7274,1322
69732,Plp1,7275,1328
69733,Plp1,7275,1300
69734,Plp1,7275,1282
69735,Enpp2,7275,1275
69736,Plp1,7276,1325
69737,Plp1,7276,1194
69738,Plp1,7276,1185
69739,Plp1,7277,1458
69740,Plp1,7277,1293
69741,Plp1,7277,1256
69742,Plp1,7278,1526
69743,Plp1,7278,1288
69744,Plp1,7278,1188
69745,Enc1,7279,1350
69746,Enpp2,7279,1276
69747,Plp1,7279,1123
69748,Prkca,7279,1102
69749,Plp1,7280,1510
69750,Plp1,7280,1332
69751,Plp1,7280,1133
69752,Plp1,7280,1130
69753,Plp1,7281,1189
69754,3110035E14Rik,7282,1342
69755,Plp1,7282,1328
69756,Plp1,7283,1287
69757,Cryab,7283,1132
69758,Cryab,7283,1121
69759,Plp1,7284,1277
69760,Plp1,7284,1208
69761,Plp1,7285,1510
69762,Plp1,7285,1343
69763,Pcp4,7285,1335
69764,Cplx2,7285,1183
69765,Plp1,7286,1288
69766,Plp1,7287,1242
69767,Cryab,7287,1121
69768,Nrsn1,7288,1612
69769,Cryab,7288,1462
69770,Plp1,7288,1288
69771,Plp1,7288,1263
69772,Cryab,7288,1190
69773,Plp1,7288,1184
69774,Nrsn1,7289,1611
69775,Cryab,7289,1521
69776,Cryab,7289,1456
69777,Plp1,7289,1347
69778,Plp1,7289,1278
69779,Reln,7289,1120
69780,Plp1,7291,1511
69781,Id2,7291,1474
69782,Cryab,7291,1349
69783,Plp1,7291,1336
69784,Plp1,7291,1282
69785,Plp1,7291,1135
69786,Plp1,7292,1539
69787,Enpp2,7292,1515
69788,Nrsn1,7292,1468
69789,3110035E14Rik,7292,1361
69790,Plp1,7292,1189
69791,3110035E14Rik,7293,1403
69792,Plp1,7293,1262
69793,Gad1,7294,1488
69794,Gad1,7294,1483
69795,Plp1,7294,1134
69796,Cplx2,7295,1478
69797,Cryab,7295,1468
69798,Plp1,7295,1276
69799,Cplx2,7296,1477
69800,Cryab,7296,1466
69801,Enpp2,7296,1460
69802,Arpp21,7296,1332
69803,Enpp2,7296,1264
69804,Plp1,7296,1188
69805,Sulf2,7297,1482
69806,Cryab,7297,1465
69807,Plp1,7297,1281
69808,Plp1,7297,1259
69809,Plp1,7298,1349
69810,Plp1,7298,1265
69811,Plp1,7298,1196
69812,Cplx2,7299,1671
69813,Id2,7299,1497
69814,Plp1,7299,1464
69815,Enpp2,7300,1488
69816,Pcp4,7300,1481
69817,Gad1,7300,1472
69818,Plp1,7300,1204
69819,Plp1,7300,1199
69820,Pcp4,7301,1471
69821,Plp1,7301,1339
69822,Id2,7302,1482
69823,Enpp2,7302,1463
69824,Plp1,7302,1458
69825,Plp1,7302,1355
69826,Plp1,7302,1226
69827,Cplx2,7304,1472
69828,Cryab,7304,1258
69829,Trp53i11,7305,1502
69830,Pcp4,7305,1486
69831,Sema3c,7305,1481
69832,Plp1,7305,1348
69833,Plp1,7305,1305
69834,Plp1,7306,1471
69835,Plp1,7306,1268
69836,Plp1,7306,1261
69837,Id2,7306,1220
69838,Plp1,7307,1466
69839,Plp1,7307,1456
69840,Plp1,7308,1548
69841,Rasgrf2,7308,1495
69842,Enpp2,7308,1470
69843,Plp1,7308,1308
69844,Cryab,7308,1271
69845,Gad1,7309,1489
69846,Plp1,7309,1467
69847,Plp1,7309,1355
69848,Plp1,7309,1344
69849,Plp1,7309,1306
69850,Gad1,7310,1479
69851,Plp1,7310,1461
69852,Cplx2,7310,1438
69853,Tac1,7310,1348
69854,Plp1,7311,1258
69855,Plp1,7312,1476
69856,Plp1,7312,1260
69857,Calb1,7313,1487
69858,Plp1,7313,1470
69859,Enpp2,7313,1465
69860,Snca,7313,1210
69861,Snca,7313,1206
69862,Plp1,7314,1266
69863,Pcp4,7315,1492
69864,Enpp2,7315,1482
69865,Pcp4,7315,1480
69866,Plp1,7315,1474
69867,Enpp2,7315,1465
69868,Cck,7315,1462
69869,Plp1,7315,1352
69870,Enpp2,7316,1545
69871,Gad1,7316,1476
69872,Plp1,7316,1357
69873,Plp1,7316,1307
69874,Plp1,7317,1562
69875,Plp1,7317,1556
69876,Plp1,7317,1554
69877,Plp1,7317,1465
69878,Id2,7317,1237
69879,Plp1,7318,1559
69880,Gad1,7318,1484
69881,Snca,7319,1487
69882,Trp53i11,7319,1472
69883,Plp1,7319,1276
69884,Cplx2,7319,1226
69885,Enc1,7320,1492
69886,Plp1,7320,1350
69887,Plp1,7320,1331
69888,Plp1,7320,1304
69889,Neurod6,7320,1299
69890,Plp1,7320,1267
69891,Trp53i11,7321,1491
69892,3110035E14Rik,7321,1362
69893,Plp1,7321,1318
69894,Plp1,7321,1314
69895,Plp1,7321,1261
69896,Plp1,7322,1359
69897,Plp1,7322,1310
69898,Cxcl14,7322,1277
69899,Plp1,7322,1271
69900,Pcp4,7323,1497
69901,Plp1,7323,1364
69902,Plp1,7323,1357
69903,Plp1,7323,1321
69904,Enpp2,7325,1570
69905,Gad1,7326,1502
69906,Cryab,7326,1277
69907,Gad1,7327,1496
69908,Enpp2,7327,1362
69909,Plp1,7327,1310
69910,Plp1,7327,1273
69911,Plp1,7327,1268
69912,Gad1,7327,1157
69913,Pcp4,7328,1499
69914,Pde1a,7329,1564
69915,Enpp2,7330,1361
69916,Plp1,7330,1318
69917,Cryab,7330,1313
69918,Plp1,7330,1311
69919,Plp1,7332,1572
69920,Plp1,7332,1566
69921,Sema3c,7333,1620
69922,Plp1,7333,1215
69923,Plp1,7334,1435
69924,Satb1,7334,1370
69925,Cryab,7335,1279
69926,3110035E14Rik,7335,1245
69927,Plp1,7336,1564
69928,Plp1,7336,1288
69929,Plp1,7337,1479
69930,Plp1,7337,1440
69931,Sulf2,7337,1370
69932,Cryab,7337,1324
69933,3110035E14Rik,7337,1253
69934,3110035E14Rik,7337,1164
69935,Plp1,7338,1573
69936,Kit,7338,1317
69937,Plp1,7338,1291
69938,Plp1,7338,1262
69939,Plp1,7339,1570
69940,Plp1,7340,1442
